DATA_TIMESTAMP,tn,tx,tavg,rh_avg,rr,ss,ff_x,ddd_x,ff_avg,ddd_car,KABUPATEN,JUMLAH_HOTSPOT
2024-07-07,23.0,31.2,26.7,84.0,0.2,0.4,4.0,140.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-08-07,,32.4,,,,,5.0,120.0,1.0,C,KOTAWARINGIN BARAT,0
2024-09-07,24.1,31.6,27.2,82.0,0.0,3.3,4.0,140.0,1.0,C,KOTAWARINGIN BARAT,0
2024-10-07,21.4,32.0,27.5,82.0,0.0,1.7,4.0,130.0,2.0,SE,KOTAWARINGIN BARAT,0
2024-11-07,24.0,32.5,27.8,77.0,0.0,8.0,5.0,130.0,3.0,SE,KOTAWARINGIN BARAT,0
2024-12-07,23.1,31.5,27.1,78.0,0.0,8.0,5.0,130.0,2.0,C,KOTAWARINGIN BARAT,0
2024-02-06,21.4,32.8,27.3,86.0,6.6,7.3,6.0,320.0,2.0,NW,KOTAWARINGIN BARAT,0
2024-03-06,24.4,32.7,26.5,87.0,3.6,5.0,5.0,300.0,2.0,C ,KOTAWARINGIN BARAT,0
2024-04-06,23.7,31.4,25.5,92.0,36.6,6.2,7.0,112.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-05-06,23.8,31.5,26.6,92.0,1.0,3.3,5.0,100.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-06-06,25.0,32.8,27.5,87.0,5.2,2.3,8.0,140.0,2.0,C ,KOTAWARINGIN BARAT,0
2024-07-06,25.2,29.8,25.3,95.0,8.5,6.1,4.0,60.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-08-06,23.3,33.2,27.5,85.0,39.9,0.4,4.0,60.0,1.0,C ,KOTAWARINGIN BARAT,1
2024-09-06,24.6,33.0,28.6,82.0,0.0,6.7,9.0,130.0,2.0,SE,KOTAWARINGIN BARAT,1
2024-10-06,22.1,31.0,26.9,92.0,0.0,5.9,5.0,30.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-11-06,24.2,34.0,27.8,83.0,4.9,3.5,4.0,310.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-12-06,24.2,30.8,26.0,91.0,3.2,7.4,6.0,320.0,2.0,C ,KOTAWARINGIN BARAT,0
2024-02-03,25.0,31.6,26.1,93.0,0.0,,3.0,100.0,0.0,C ,KOTAWARINGIN BARAT,0
2024-03-03,24.4,31.5,27.5,86.0,13.5,,5.0,120.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-04-03,24.9,34.2,28.2,82.0,0.0,2.3,5.0,350.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-05-03,21.6,33.4,26.7,90.0,0.0,,4.0,200.0,1.0,NW,KOTAWARINGIN BARAT,0
2024-06-03,22.4,30.2,25.0,95.0,0.0,,3.0,150.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-07-03,23.4,34.3,28.1,84.0,0.0,,4.0,310.0,2.0,C ,KOTAWARINGIN BARAT,0
2024-08-03,23.2,31.6,26.4,91.0,0.0,,5.0,310.0,3.0,NW,KOTAWARINGIN BARAT,0
2024-09-03,24.0,29.0,26.4,90.0,0.0,,3.0,280.0,1.0,C ,KOTAWARINGIN BARAT,3
2024-10-03,24.1,31.5,27.4,87.0,0.0,,3.0,70.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-11-03,24.7,34.8,27.6,83.0,0.0,0.0,6.0,300.0,2.0,NW,KOTAWARINGIN BARAT,0
2024-12-03,24.4,32.2,27.0,88.0,0.0,4.3,3.0,320.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-02-05,25.2,30.6,27.6,92.0,11.3,5.1,6.0,130.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-03-05,25.7,32.8,27.3,88.0,10.0,2.6,4.0,100.0,2.0,C ,KOTAWARINGIN BARAT,0
2024-04-05,24.6,33.6,28.7,81.0,9.0,5.1,4.0,150.0,2.0,NW,KOTAWARINGIN BARAT,0
2024-05-05,25.0,33.2,28.7,82.0,8888.0,8.4,5.0,330.0,2.0,C ,KOTAWARINGIN BARAT,0
2024-06-05,25.8,33.2,28.5,81.0,0.2,2.8,4.0,70.0,2.0,C ,KOTAWARINGIN BARAT,0
2024-07-05,,34.7,29.1,77.0,0.0,7.6,4.0,150.0,2.0,C ,KOTAWARINGIN BARAT,0
2024-08-05,25.4,33.8,28.6,82.0,0.0,8.5,3.0,120.0,1.0,C ,KOTAWARINGIN BARAT,2
2024-09-05,25.1,32.4,28.1,83.0,0.0,4.8,3.0,100.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-10-05,25.3,33.6,29.0,83.0,,2.1,5.0,100.0,2.0,SE,KOTAWARINGIN BARAT,0
2024-11-05,26.0,31.4,26.4,94.0,0.0,8.7,8.0,130.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-12-05,24.2,32.0,26.9,87.0,39.6,0.9,4.0,110.0,1.0,C ,KOTAWARINGIN BARAT,0
2024-02-11,23.5,33.8,27.4,85.0,7.5,5.4,4.0,140.0,2.0,C,KOTAWARINGIN BARAT,0
2024-03-11,23.0,32.8,26.7,86.0,41.4,7.2,5.0,80.0,1.0,C,KOTAWARINGIN BARAT,0
2024-04-11,22.8,31.4,25.8,89.0,47.8,3.9,3.0,100.0,1.0,C,KOTAWARINGIN BARAT,0
2024-05-11,22.8,33.3,27.6,81.0,8888.0,3.3,4.0,130.0,1.0,NW,KOTAWARINGIN BARAT,0
2024-06-11,24.3,33.4,27.6,82.0,0.0,5.1,5.0,50.0,1.0,C,KOTAWARINGIN BARAT,0
2024-07-11,24.2,32.0,27.1,88.0,3.8,5.4,4.0,180.0,1.0,C,KOTAWARINGIN BARAT,0
2024-08-11,24.1,34.2,28.7,80.0,0.0,2.7,3.0,200.0,1.0,C,KOTAWARINGIN BARAT,1
2024-09-11,25.3,32.8,27.5,86.0,0.0,8.0,3.0,290.0,1.0,C,KOTAWARINGIN BARAT,1
2024-10-11,23.2,33.4,26.9,89.0,14.4,4.6,3.0,70.0,1.0,C,KOTAWARINGIN BARAT,0
2024-11-11,23.0,31.2,26.3,86.0,6.0,5.3,4.0,60.0,1.0,C,KOTAWARINGIN BARAT,0
2024-12-11,23.0,34.1,28.4,82.0,8.8,4.0,3.0,100.0,1.0,C,KOTAWARINGIN BARAT,0
2024-02-10,24.2,33.0,28.4,82.0,2.0,6.6,7.0,350.0,1.0,C,KOTAWARINGIN BARAT,0
2024-03-10,23.4,33.2,26.6,89.0,69.8,6.1,4.0,30.0,1.0,C,KOTAWARINGIN BARAT,0
2024-04-10,24.2,31.8,25.6,94.0,9.0,4.1,3.0,130.0,1.0,C,KOTAWARINGIN BARAT,0
2024-05-10,23.8,33.3,27.3,84.0,3.9,3.0,5.0,110.0,1.0,C,KOTAWARINGIN BARAT,0
2024-06-10,24.2,33.8,27.4,86.0,8888.0,3.9,6.0,140.0,2.0,C,KOTAWARINGIN BARAT,0
2024-07-10,25.4,31.8,26.8,88.0,0.0,8.0,7.0,80.0,1.0,C,KOTAWARINGIN BARAT,0
2024-08-10,24.3,31.0,26.9,88.0,41.6,0.9,5.0,100.0,2.0,C,KOTAWARINGIN BARAT,0
2024-09-10,24.2,34.8,28.9,75.0,3.2,1.6,5.0,160.0,1.0,C,KOTAWARINGIN BARAT,0
2024-10-10,24.4,32.6,27.6,87.0,0.0,8.0,5.0,60.0,1.0,C,KOTAWARINGIN BARAT,0
2024-11-10,24.1,32.5,27.1,88.0,7.9,3.3,5.0,160.0,1.0,C,KOTAWARINGIN BARAT,0
2024-12-10,24.4,34.2,28.4,85.0,0.8,4.9,3.0,150.0,1.0,C,KOTAWARINGIN BARAT,0
2024-02-09,23.8,33.0,28.5,79.0,0.0,4.4,5.0,150.0,2.0,SE,KOTAWARINGIN BARAT,0
2024-03-09,23.0,33.2,27.0,79.0,0.0,8.0,4.0,340.0,2.0,C,KOTAWARINGIN BARAT,0
2024-04-09,24.3,33.2,27.9,80.0,0.0,7.8,4.0,90.0,2.0,SE,KOTAWARINGIN BARAT,0
2024-05-09,24.5,28.4,25.6,94.0,0.0,7.4,5.0,340.0,1.0,C,KOTAWARINGIN BARAT,0
2024-06-09,23.2,31.8,26.3,88.0,3.5,0.0,6.0,120.0,2.0,SE,KOTAWARINGIN BARAT,0
2024-07-09,23.2,33.0,27.1,85.0,1.5,5.0,6.0,100.0,2.0,C,KOTAWARINGIN BARAT,0
2024-08-09,24.6,32.8,26.1,94.0,8888.0,8.0,4.0,100.0,1.0,C,KOTAWARINGIN BARAT,0
2024-09-09,24.4,31.6,24.0,98.0,34.1,4.5,9.0,320.0,1.0,C,KOTAWARINGIN BARAT,0
2024-10-09,22.4,33.3,27.2,80.0,24.2,3.6,3.0,330.0,2.0,NW,KOTAWARINGIN BARAT,0
2024-11-09,23.2,33.5,28.3,77.0,0.0,8.0,4.0,170.0,2.0,SE,KOTAWARINGIN BARAT,0
2024-12-09,22.0,33.3,28.0,75.0,0.0,8.0,6.0,150.0,3.0,SE,KOTAWARINGIN BARAT,0
2025-02-04,23.6,33.0,26.4,87.0,12.2,1.2,3.0,100.0,1.0,C,KOTAWARINGIN BARAT,0
2025-03-04,24.2,32.7,26.6,89.0,8888.0,5.2,3.0,160.0,1.0,C,KOTAWARINGIN BARAT,0
2025-04-04,23.6,33.3,26.9,87.0,4.5,3.0,3.0,180.0,1.0,C,KOTAWARINGIN BARAT,0
2025-05-04,24.0,31.4,27.4,83.0,2.9,5.0,2.0,270.0,1.0,C,KOTAWARINGIN BARAT,1
2025-06-04,24.2,30.9,26.6,89.0,5.3,0.2,4.0,150.0,1.0,C,KOTAWARINGIN BARAT,0
2025-07-04,24.0,33.1,27.6,85.0,9.8,1.0,4.0,230.0,1.0,C,KOTAWARINGIN BARAT,0
2025-08-04,24.2,32.6,26.7,88.0,0.0,5.5,3.0,330.0,1.0,C,KOTAWARINGIN BARAT,0
2025-09-04,23.8,31.5,25.9,90.0,0.0,4.6,3.0,120.0,1.0,C,KOTAWARINGIN BARAT,0
2025-10-04,24.1,32.8,27.4,85.0,0.8,5.1,5.0,310.0,1.0,C,KOTAWARINGIN BARAT,0
2025-11-04,24.2,32.7,26.4,94.0,2.3,5.7,3.0,230.0,1.0,C,KOTAWARINGIN BARAT,0
2025-12-04,23.6,34.8,27.5,82.0,2.6,3.6,5.0,320.0,1.0,C,KOTAWARINGIN BARAT,0
2025-02-02,22.9,35.6,28.3,74.0,0.0,4.5,6.0,340.0,2.0,C,KOTAWARINGIN BARAT,0
2025-03-02,24.4,34.0,28.8,76.0,0.0,8.0,6.0,320.0,2.0,W,KOTAWARINGIN BARAT,0
2025-04-02,24.4,33.5,28.1,78.0,0.0,7.6,8.0,310.0,3.0,NW,KOTAWARINGIN BARAT,0
2025-05-02,24.0,34.0,28.5,77.0,0.0,6.1,7.0,310.0,3.0,W,KOTAWARINGIN BARAT,0
2025-06-02,24.2,32.4,27.8,81.0,0.0,8.0,6.0,320.0,2.0,C,KOTAWARINGIN BARAT,0
2025-07-02,24.5,32.0,27.8,85.0,1.7,3.9,6.0,330.0,2.0,W,KOTAWARINGIN BARAT,0
2025-08-02,25.0,33.8,28.1,83.0,0.0,0.0,5.0,300.0,2.0,W,KOTAWARINGIN BARAT,0
2025-09-02,24.8,33.5,27.9,83.0,7.0,8.0,7.0,310.0,2.0,NW,KOTAWARINGIN BARAT,0
2025-10-02,24.8,34.0,27.7,84.0,0.0,5.1,9.0,300.0,3.0,C,KOTAWARINGIN BARAT,0
2025-11-02,24.8,33.6,27.8,83.0,0.3,7.7,10.0,170.0,2.0,W,KOTAWARINGIN BARAT,0
2025-12-02,24.2,33.0,27.2,84.0,5.0,7.0,6.0,330.0,2.0,C,KOTAWARINGIN BARAT,0
2025-02-01,24.0,31.2,26.5,91.0,3.5,0.4,5.0,320.0,1.0,C,KOTAWARINGIN BARAT,0
2025-03-01,24.0,33.2,27.2,85.0,2.6,3.6,5.0,310.0,1.0,C,KOTAWARINGIN BARAT,0
2025-04-01,23.8,32.4,26.7,84.0,0.0,8.0,4.0,320.0,2.0,NW,KOTAWARINGIN BARAT,0
2025-05-01,23.2,32.6,24.8,93.0,15.4,4.9,5.0,290.0,2.0,NW,KOTAWARINGIN BARAT,0
2025-06-01,23.5,32.8,26.1,90.0,0.0,5.8,6.0,230.0,1.0,C,KOTAWARINGIN BARAT,0
2025-07-01,23.0,30.8,25.8,90.0,46.0,5.7,5.0,310.0,1.0,C,KOTAWARINGIN BARAT,0
2025-08-01,23.8,31.8,26.3,90.0,0.0,5.0,5.0,300.0,1.0,C,KOTAWARINGIN BARAT,0
2025-09-01,24.0,34.9,26.8,87.0,8888.0,3.6,4.0,160.0,1.0,C,KOTAWARINGIN BARAT,0
2025-10-01,23.8,30.4,25.7,95.0,7.8,5.3,2.0,200.0,0.0,C,KOTAWARINGIN BARAT,0
2025-11-01,24.0,32.2,25.8,93.0,9.5,2.3,3.0,300.0,1.0,C,KOTAWARINGIN BARAT,0
2025-12-01,23.2,31.2,25.2,93.0,4.8,3.2,6.0,250.0,1.0,C,KOTAWARINGIN BARAT,0
2025-02-06,22.8,32.4,27.2,86.0,19.2,0.0,6.0,130.0,1.0,C,KOTAWARINGIN BARAT,0
2025-03-06,23.7,32.9,27.6,84.0,0.0,6.6,4.0,90.0,1.0,C,KOTAWARINGIN BARAT,0
2025-04-06,24.4,34.0,27.1,89.0,0.0,6.3,4.0,90.0,1.0,C,KOTAWARINGIN BARAT,0
2025-05-06,24.2,31.0,25.7,93.0,14.7,6.0,4.0,250.0,1.0,C,KOTAWARINGIN BARAT,0
2025-06-06,23.8,35.6,28.2,81.0,9.0,1.7,5.0,100.0,1.0,C,KOTAWARINGIN BARAT,0
2025-07-06,23.8,33.1,27.8,83.0,0.4,8.0,3.0,160.0,1.0,C,KOTAWARINGIN BARAT,0
2025-08-06,23.2,33.2,27.8,83.0,0.0,8.0,3.0,150.0,1.0,C,KOTAWARINGIN BARAT,0
2025-09-06,23.8,32.4,27.6,84.0,0.0,8.0,3.0,190.0,1.0,C,KOTAWARINGIN BARAT,0
2025-10-06,23.8,33.4,28.5,79.0,0.0,6.8,3.0,120.0,1.0,SE,KOTAWARINGIN BARAT,0
2025-11-06,24.0,33.5,27.6,81.0,0.0,8.0,4.0,90.0,2.0,SE,KOTAWARINGIN BARAT,0
2025-12-06,24.0,32.6,26.6,94.0,8888.0,8.0,6.0,130.0,1.0,C,KOTAWARINGIN BARAT,0
2025-02-03,23.9,32.3,26.5,94.0,0.0,7.2,5.0,220.0,1.0,C,KOTAWARINGIN BARAT,0
2025-03-03,24.4,34.0,25.6,94.0,8888.0,1.7,3.0,310.0,1.0,C,KOTAWARINGIN BARAT,0
2025-04-03,24.3,27.0,25.6,95.0,12.1,3.2,3.0,320.0,1.0,C,KOTAWARINGIN BARAT,0
2025-05-03,23.0,32.9,27.3,86.0,1.6,0.0,4.0,190.0,1.0,C,KOTAWARINGIN BARAT,0
2025-06-03,24.0,31.0,26.4,95.0,0.0,6.9,2.0,300.0,1.0,C,KOTAWARINGIN BARAT,0
2025-07-03,23.4,25.4,24.1,95.0,11.1,2.0,3.0,270.0,1.0,C,KOTAWARINGIN BARAT,0
2025-08-03,22.4,34.2,26.3,87.0,0.0,0.0,3.0,240.0,1.0,C,KOTAWARINGIN BARAT,0
2025-09-03,23.2,32.4,26.6,88.0,21.8,7.9,5.0,330.0,1.0,C,KOTAWARINGIN BARAT,0
2025-10-03,22.5,28.0,24.9,91.0,24.2,5.0,2.0,60.0,1.0,C,KOTAWARINGIN BARAT,0
2025-11-03,22.6,33.7,27.4,82.0,0.2,0.4,4.0,40.0,1.0,C,KOTAWARINGIN BARAT,0
2025-12-03,22.2,30.8,24.7,95.0,86.0,8.0,5.0,110.0,1.0,C,KOTAWARINGIN BARAT,0
2025-02-05,23.6,34.0,27.2,83.0,0.0,8.0,3.0,30.0,1.0,C,KOTAWARINGIN BARAT,0
2025-03-05,23.0,33.7,28.6,79.0,0.0,5.6,3.0,110.0,1.0,C,KOTAWARINGIN BARAT,0
2025-04-05,24.2,34.2,28.0,86.0,0.0,8.0,3.0,160.0,1.0,C,KOTAWARINGIN BARAT,0
2025-05-05,23.8,35.6,29.0,80.0,2.4,0.0,6.0,150.0,1.0,C,KOTAWARINGIN BARAT,0
2025-06-05,24.4,31.6,27.9,87.0,0.0,8.0,5.0,20.0,1.0,C,KOTAWARINGIN BARAT,0
2025-07-05,24.2,34.0,28.4,82.0,0.0,2.6,3.0,100.0,1.0,C,KOTAWARINGIN BARAT,0
2025-08-05,24.6,37.2,28.3,84.0,0.0,7.6,6.0,260.0,1.0,C,KOTAWARINGIN BARAT,0
2025-09-05,24.0,32.4,24.9,97.0,36.5,8.0,5.0,30.0,1.0,C,KOTAWARINGIN BARAT,0
2025-10-05,23.6,33.4,28.3,80.0,54.2,2.5,3.0,280.0,1.0,C,KOTAWARINGIN BARAT,0
2025-11-05,24.2,33.6,27.5,88.0,35.7,6.0,2.0,300.0,1.0,C,KOTAWARINGIN BARAT,0
2025-12-05,23.8,32.6,26.6,89.0,11.0,6.8,3.0,60.0,1.0,C,KOTAWARINGIN BARAT,0
2018-02-08,22.0,31.7,25.5,85.0,10.6,0.0,6.0,170.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-03-08,21.0,30.9,25.4,84.0,8888.0,7.0,4.0,150.0,1.0,S ,KOTAWARINGIN TIMUR,0
2018-04-08,,31.7,26.7,76.0,8888.0,,5.0,150.0,2.0,S ,KOTAWARINGIN TIMUR,0
2018-05-08,20.0,31.3,25.4,85.0,,4.7,5.0,140.0,2.0,S ,KOTAWARINGIN TIMUR,1
2018-06-08,21.0,30.6,24.8,92.0,,,4.0,140.0,1.0,SE,KOTAWARINGIN TIMUR,0
2018-07-08,22.0,30.8,26.4,84.0,3.9,3.5,5.0,130.0,2.0,SE,KOTAWARINGIN TIMUR,0
2018-08-08,22.0,32.5,26.9,83.0,1.7,,5.0,130.0,1.0,S ,KOTAWARINGIN TIMUR,4
2018-09-08,23.0,33.7,28.4,77.0,,6.2,4.0,160.0,1.0,N ,KOTAWARINGIN TIMUR,10
2018-10-08,23.0,32.9,27.0,85.0,,5.9,4.0,180.0,2.0,N ,KOTAWARINGIN TIMUR,2
2018-11-08,,33.6,26.3,82.0,,7.3,4.0,150.0,2.0,S ,KOTAWARINGIN TIMUR,0
2018-12-08,21.0,33.7,26.2,82.0,,8.1,4.0,160.0,2.0,S ,KOTAWARINGIN TIMUR,0
2018-02-04,23.0,34.6,28.0,82.0,,7.5,4.0,250.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-03-04,23.0,33.0,25.1,98.0,15.6,9.3,4.0,260.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-04-04,23.0,34.2,27.2,82.0,22.4,4.6,3.0,150.0,1.0,N ,KOTAWARINGIN TIMUR,2
2018-05-04,23.0,34.6,28.5,79.0,,7.4,3.0,130.0,1.0,N ,KOTAWARINGIN TIMUR,1
2018-06-04,24.0,33.0,25.3,91.0,21.4,8.4,5.0,360.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-07-04,23.0,,26.8,85.0,37.4,3.0,4.0,60.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-08-04,23.0,33.2,26.6,87.0,39.9,5.6,6.0,80.0,1.0,N ,KOTAWARINGIN TIMUR,15
2018-09-04,24.0,30.6,25.9,91.0,10.7,5.8,3.0,130.0,1.0,N ,KOTAWARINGIN TIMUR,1
2018-10-04,23.0,34.1,26.7,86.0,0.5,1.0,3.0,100.0,1.0,N ,KOTAWARINGIN TIMUR,167
2018-11-04,23.0,33.6,27.3,88.0,,7.0,4.0,80.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-12-04,23.0,33.8,27.2,86.0,54.6,7.0,3.0,30.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-02-12,24.0,33.7,27.1,87.0,2.8,6.3,5.0,160.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-03-12,23.0,33.4,27.2,86.0,21.7,6.9,4.0,160.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-04-12,,34.0,28.2,80.0,,4.8,3.0,80.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-05-12,24.0,32.2,27.3,88.0,26.5,8.9,4.0,360.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-06-12,24.0,33.8,26.8,89.0,19.0,4.1,4.0,150.0,0.0,N ,KOTAWARINGIN TIMUR,0
2018-07-12,25.0,33.8,27.0,89.0,1.9,5.3,5.0,170.0,1.0,N ,KOTAWARINGIN TIMUR,4
2018-08-12,23.0,33.7,26.5,91.0,7.3,4.8,7.0,150.0,1.0,N ,KOTAWARINGIN TIMUR,36
2018-09-12,23.0,,27.2,86.0,28.3,5.1,3.0,160.0,1.0,N ,KOTAWARINGIN TIMUR,7
2018-10-12,23.0,35.0,28.5,84.0,6.6,,3.0,70.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-11-12,23.0,32.2,26.6,91.0,30.2,8.0,3.0,100.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-12-12,24.0,34.2,27.2,87.0,9.2,1.0,5.0,160.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-02-02,23.0,31.6,26.5,84.0,13.0,,4.0,200.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-03-02,22.0,31.6,25.8,88.0,40.8,1.3,3.0,90.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-04-02,23.0,23.6,26.5,88.0,8888.0,1.5,3.0,360.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-05-02,23.0,31.6,25.9,92.0,23.1,4.0,3.0,300.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-06-02,,31.3,25.8,90.0,22.6,3.1,4.0,220.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-07-02,23.0,31.4,26.0,89.0,64.8,2.8,5.0,30.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-08-02,23.0,33.9,28.0,80.0,8888.0,3.9,6.0,10.0,2.0,N ,KOTAWARINGIN TIMUR,7
2018-09-02,23.0,32.8,27.1,86.0,73.8,7.5,5.0,330.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-10-02,24.0,,27.3,84.0,6.6,7.0,4.0,300.0,2.0,N ,KOTAWARINGIN TIMUR,81
2018-11-02,24.0,31.6,26.4,88.0,8888.0,,3.0,270.0,0.0,N ,KOTAWARINGIN TIMUR,0
2018-12-02,23.0,,27.2,82.0,3.4,1.7,5.0,270.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-02-01,24.0,33.8,27.1,85.0,9.1,3.0,3.0,240.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-03-01,24.0,33.6,26.9,87.0,2.4,6.0,3.0,40.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-04-01,24.0,33.7,27.3,88.0,2.7,6.6,4.0,210.0,1.0,N ,KOTAWARINGIN TIMUR,4
2018-05-01,24.0,32.2,26.9,87.0,23.8,6.3,3.0,360.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-06-01,24.0,33.2,26.8,87.0,11.0,2.3,5.0,190.0,2.0,N ,KOTAWARINGIN TIMUR,1
2018-07-01,23.0,31.5,25.9,86.0,26.3,,4.0,210.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-08-01,23.0,32.3,26.7,87.0,1.6,1.3,3.0,110.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-09-01,23.0,32.8,26.5,85.0,22.0,,3.0,10.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-10-01,23.0,32.3,26.6,87.0,8888.0,4.4,3.0,10.0,1.0,N ,KOTAWARINGIN TIMUR,86
2018-11-01,23.0,,26.1,86.0,3.5,3.3,5.0,220.0,1.0,N ,KOTAWARINGIN TIMUR,2
2018-12-01,24.0,30.6,26.4,86.0,0.2,3.7,5.0,210.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-02-07,22.0,30.6,25.9,86.0,8888.0,2.0,3.0,120.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-03-07,23.0,31.5,26.2,88.0,,2.0,3.0,150.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-04-07,22.0,30.8,25.5,90.0,1.5,5.1,3.0,11.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-05-07,23.0,30.6,26.6,83.0,6.0,2.2,6.0,130.0,1.0,N ,KOTAWARINGIN TIMUR,3
2018-06-07,23.0,31.3,26.5,84.0,1.2,1.2,5.0,150.0,1.0,N ,KOTAWARINGIN TIMUR,0
2018-07-07,24.0,31.8,26.4,87.0,8888.0,4.9,4.0,130.0,2.0,N ,KOTAWARINGIN TIMUR,0
2018-08-07,23.0,31.6,27.0,87.0,0.4,4.5,4.0,180.0,1.0,N ,KOTAWARINGIN TIMUR,18
2018-09-07,24.0,31.9,26.8,84.0,,4.9,5.0,160.0,2.0,N ,KOTAWARINGIN TIMUR,0
2018-10-07,20.0,31.9,26.9,79.0,,4.8,5.0,130.0,2.0,S ,KOTAWARINGIN TIMUR,0
2018-11-07,21.0,,26.1,81.0,,5.3,4.0,160.0,2.0,S ,KOTAWARINGIN TIMUR,0
2018-12-07,19.0,32.5,26.5,81.0,,7.9,4.0,160.0,2.0,S ,KOTAWARINGIN TIMUR,0
1999-02-11,22.0,29.8,24.2,91.0,15.1,2.7,2.0,315.0,1.0,NW,KOTAWARINGIN TIMUR,0
1999-03-11,23.0,29.1,24.6,92.0,3.3,1.4,2.0,270.0,1.0,W ,KOTAWARINGIN TIMUR,0
1999-04-11,23.0,30.3,23.9,94.0,7.1,3.4,0.0,0.0,1.0,N ,KOTAWARINGIN TIMUR,0
1999-05-11,22.0,30.8,25.9,82.0,23.5,3.9,0.0,0.0,1.0,N ,KOTAWARINGIN TIMUR,0
1999-06-11,22.0,31.4,25.6,80.0,0.0,6.4,2.0,270.0,1.0,W ,KOTAWARINGIN TIMUR,0
1999-07-11,22.0,30.1,25.1,85.0,0.0,0.0,0.0,0.0,1.0,N ,KOTAWARINGIN TIMUR,0
1999-08-11,23.0,29.1,25.7,85.0,0.0,0.0,0.0,0.0,0.0,N ,KOTAWARINGIN TIMUR,0
1999-09-11,23.0,32.0,26.4,82.0,8888.0,6.0,1.0,90.0,0.0,E ,KOTAWARINGIN TIMUR,0
1999-10-11,22.0,31.3,25.7,83.0,2.4,4.5,1.0,315.0,1.0,NW,KOTAWARINGIN TIMUR,0
1999-11-11,23.0,32.1,26.8,82.0,8888.0,4.2,2.0,315.0,1.0,NW,KOTAWARINGIN TIMUR,0
1999-12-11,24.0,30.8,25.9,89.0,1.2,2.1,0.0,0.0,1.0,N ,KOTAWARINGIN TIMUR,0
1999-02-07,21.0,30.8,25.0,79.0,0.0,8.0,2.0,90.0,0.0,E ,KOTAWARINGIN TIMUR,0
1999-03-07,20.0,31.7,25.5,78.0,0.0,8.0,0.0,0.0,1.0,N ,KOTAWARINGIN TIMUR,0
1999-04-07,23.0,30.6,23.8,90.0,0.0,3.9,1.0,360.0,1.0,N ,KOTAWARINGIN TIMUR,0
1999-05-07,22.0,28.8,24.6,88.0,24.0,4.0,1.0,90.0,1.0,E ,KOTAWARINGIN TIMUR,0
1999-06-07,22.0,30.6,24.4,87.0,2.5,4.8,3.0,270.0,1.0,W ,KOTAWARINGIN TIMUR,0
1999-07-07,22.0,30.4,25.2,86.0,0.8,5.7,2.0,270.0,1.0,N ,KOTAWARINGIN TIMUR,0
1999-08-07,22.0,30.7,25.3,85.0,6.8,7.5,0.0,0.0,1.0,N ,KOTAWARINGIN TIMUR,0
1999-09-07,21.0,31.2,25.1,80.0,0.0,7.9,1.0,315.0,1.0,NW,KOTAWARINGIN TIMUR,0
